symbol,name
601919,中远海控
600519,贵州茅台
000858,五粮液
002714,牧原股份
000333,美的集团
002304,洋河股份
300677,英科医疗
000651,格力电器
600690,海尔智家
601888,中国中免
600887,伊利股份
601012,隆基股份
000100,TCL科技
002415,海康威视
000568,泸州老窖
603288,海天味业
300760,迈瑞医疗
603259,药明康德
000895,双汇发展
002475,立讯精密
603501,韦尔股份
002241,歌尔股份
300122,智飞生物
600438,通威股份
688036,传音控股
300413,芒果超媒
300124,汇川技术
603195,公牛集团
600436,片仔癀
300782,卓胜微
300015,爱尔眼科
300347,泰格医药
300274,阳光电源
603899,晨光文具
688169,石头科技
002271,东方雨虹
603833,欧派家居
002841,视源股份
300896,爱美客
002607,中公教育
